file_kind,category,value,count
GAF,Date,20150215,25
GAF,Date,20160617,25
GAF,Date,20010821,24
GAF,Date,20020904,24
GAF,Date,20030428,24
GAF,Date,20040305,24
GAF,Date,20040512,24
GAF,Date,20040805,24
GAF,Date,20041018,24
GAF,Date,20041109,24
GAF,Date,20051212,24
GAF,Date,20051214,24
GAF,Date,20060123,24
GAF,Date,20060214,24
GAF,Date,20070402,24
GAF,Date,20070504,24
GAF,Date,20070515,24
GAF,Date,20070713,24
GAF,Date,20080103,24
GAF,Date,20080213,24
GAF,Date,20080410,24
GAF,Date,20080424,24
GAF,Date,20080704,24
GAF,Date,20081006,24
GAF,Date,20090126,24
GAF,Date,20090213,24
GAF,Date,20090226,24
GAF,Date,20090302,24
GAF,Date,20090408,24
GAF,Date,20100309,24
GAF,Date,20100618,24
GAF,Date,20100803,24
GAF,Date,20100826,24
GAF,Date,20100915,24
GAF,Date,20101112,24
GAF,Date,20101202,24
GAF,Date,20111025,24
GAF,Date,20120313,24
GAF,Date,20120511,24
GAF,Date,20120724,24
GAF,Date,20121118,24
GAF,Date,20121217,24
GAF,Date,20130103,24
GAF,Date,20131101,24
GAF,Date,20140425,24
GAF,Date,20140726,24
GAF,Date,20160315,24
GAF,Date,20160406,24
GAF,Date,20160408,24
GAF,Date,20010829,23
GAF,Date,20040408,23
GAF,Date,20040813,23
GAF,Date,20041217,23
GAF,Date,20050217,23
GAF,Date,20051223,23
GAF,Date,20060221,23
GAF,Date,20060303,23
GAF,Date,20060512,23
GAF,Date,20060713,23
GAF,Date,20060913,23
GAF,Date,20061011,23
GAF,Date,20070104,23
GAF,Date,20070105,23
GAF,Date,20070112,23
GAF,Date,20070129,23
GAF,Date,20080328,23
GAF,Date,20080417,23
GAF,Date,20081016,23
GAF,Date,20081022,23
GAF,Date,20081223,23
GAF,Date,20090702,23
GAF,Date,20090715,23
GAF,Date,20100225,23
GAF,Date,20100924,23
GAF,Date,20110523,23
GAF,Date,20110713,23
GAF,Date,20120330,23
GAF,Date,20120828,23
GAF,Date,20130806,23
GAF,Date,20130926,23
GAF,Date,20151111,23
GAF,Date,20040224,22
GAF,Date,20040513,22
GAF,Date,20040706,22
GAF,Date,20040910,22
GAF,Date,20050812,22
GAF,Date,20051004,22
GAF,Date,20051102,22
GAF,Date,20060105,22
GAF,Date,20061212,22
GAF,Date,20070119,22
GAF,Date,20070209,22
GAF,Date,20070412,22
GAF,Date,20070712,22
GAF,Date,20070824,22
GAF,Date,20071003,22
GAF,Date,20071121,22
GAF,Date,20080730,22
GAF,Date,20080808,22
GAF,Date,20080910,22
GAF,Date,20081029,22
GAF,Date,20090416,22
GAF,Date,20090722,22
GAF,Date,20090810,22
GAF,Date,20091106,22
GAF,Date,20100105,22
GAF,Date,20100330,22
GAF,Date,20100716,22
GAF,Date,20100818,22
GAF,Date,20101110,22
GAF,Date,20101130,22
GAF,Date,20101209,22
GAF,Date,20101222,22
GAF,Date,20110211,22
GAF,Date,20110502,22
GAF,Date,20111020,22
GAF,Date,20111026,22
GAF,Date,20111029,22
GAF,Date,20111128,22
GAF,Date,20120604,22
GAF,Date,20120807,22
GAF,Date,20121019,22
GAF,Date,20121122,22
GAF,Date,20121218,22
GAF,Date,20130321,22
GAF,Date,20131022,22
GAF,Date,20131025,22
GAF,Date,20140108,22
GAF,Date,20141129,22
GAF,Date,20150407,22
GAF,Date,20150418,22
GAF,Date,20030703,21
GAF,Date,20030815,21
GAF,Date,20030818,21
GAF,Date,20040128,21
GAF,Date,20040524,21
GAF,Date,20040916,21
GAF,Date,20050613,21
GAF,Date,20050623,21
GAF,Date,20050624,21
GAF,Date,20050704,21
GAF,Date,20050721,21
GAF,Date,20050722,21
GAF,Date,20060322,21
GAF,Date,20060324,21
GAF,Date,20060918,21
GAF,Date,20070108,21
GAF,Date,20070122,21
GAF,Date,20070219,21
GAF,Date,20070426,21
GAF,Date,20070719,21
GAF,Date,20071203,21
GAF,Date,20071212,21
GAF,Date,20080711,21
GAF,Date,20090522,21
GAF,Date,20090615,21
GAF,Date,20091008,21
GAF,Date,20091222,21
GAF,Date,20100718,21
GAF,Date,20100824,21
GAF,Date,20100928,21
GAF,Date,20101214,21
GAF,Date,20110308,21
GAF,Date,20111009,21
GAF,Date,20120227,21
GAF,Date,20120627,21
GAF,Date,20120823,21
GAF,Date,20121011,21
GAF,Date,20130412,21
GAF,Date,20130511,21
GAF,Date,20130726,21
GAF,Date,20140328,21
GAF,Date,20141020,21
GAF,Date,20150816,21
GAF,Date,20151013,21
GAF,Date,20151231,21
GAF,Date,20160520,21
GAF,Date,20020605,20
GAF,Date,20021112,20
GAF,Date,20031201,20
GAF,Date,20040112,20
GAF,Date,20040816,20
GAF,Date,20041019,20
GAF,Date,20050413,20
GAF,Date,20050523,20
GAF,Date,20050906,20
GAF,Date,20060213,20
GAF,Date,20060711,20
GAF,Date,20060714,20
GAF,Date,20070117,20
GAF,Date,20070201,20
GAF,Date,20070329,20
GAF,Date,20070704,20
GAF,Date,20080408,20
GAF,Date,20081109,20
GAF,Date,20100324,20
GAF,Date,20100419,20
GAF,Date,20100421,20
GAF,Date,20100503,20
GAF,Date,20100923,20
GAF,Date,20101028,20
GAF,Date,20101129,20
GAF,Date,20120309,20
GAF,Date,20120817,20
GAF,Date,20120903,20
GAF,Date,20130208,20
GAF,Date,20130228,20
GAF,Date,20130319,20
GAF,Date,20130711,20
GAF,Date,20141102,20
GAF,Date,20141128,20
GAF,Date,20141207,20
GAF,Date,20150831,20
GAF,Date,20010809,19
GAF,Date,20040413,19
GAF,Date,20040707,19
GAF,Date,20040722,19
GAF,Date,20040730,19
GAF,Date,20041129,19
GAF,Date,20050920,19
GAF,Date,20050928,19
GAF,Date,20051019,19
GAF,Date,20051111,19
GAF,Date,20060201,19
GAF,Date,20060314,19
GAF,Date,20060323,19
GAF,Date,20060530,19
GAF,Date,20060831,19
GAF,Date,20070110,19
GAF,Date,20070202,19
GAF,Date,20070806,19
GAF,Date,20071116,19
GAF,Date,20080110,19
GAF,Date,20080303,19
GAF,Date,20080326,19
GAF,Date,20080331,19
GAF,Date,20080508,19
GAF,Date,20080721,19
GAF,Date,20090119,19
GAF,Date,20090701,19
GAF,Date,20090917,19
GAF,Date,20090918,19
GAF,Date,20100827,19
GAF,Date,20101012,19
GAF,Date,20110104,19
GAF,Date,20110430,19
GAF,Date,20110510,19
GAF,Date,20110613,19
GAF,Date,20110701,19
GAF,Date,20111228,19
GAF,Date,20120205,19
GAF,Date,20120406,19
GAF,Date,20121025,19
GAF,Date,20130607,19
GAF,Date,20130826,19
GAF,Date,20131016,19
GAF,Date,20131020,19
GAF,Date,20140114,19
GAF,Date,20140501,19
GAF,Date,20140626,19
GAF,Date,20151204,19
GAF,Date,20160204,19
GAF,Date,20160325,19
GAF,Date,20160407,19
GAF,Date,20160411,19
GAF,Date,20160425,19
GAF,Date,20020731,18
GAF,Date,20031211,18
GAF,Date,20040622,18
GAF,Date,20040819,18
GAF,Date,20040914,18
GAF,Date,20041207,18
GAF,Date,20050520,18
GAF,Date,20050711,18
GAF,Date,20051108,18
GAF,Date,20060307,18
GAF,Date,20060313,18
GAF,Date,20060407,18
GAF,Date,20060419,18
GAF,Date,20060602,18
GAF,Date,20060619,18
GAF,Date,20060912,18
GAF,Date,20070627,18
GAF,Date,20070801,18
GAF,Date,20071112,18
GAF,Date,20080929,18
GAF,Date,20090719,18
GAF,Date,20090930,18
GAF,Date,20100521,18
GAF,Date,20100531,18
GAF,Date,20100805,18
GAF,Date,20100901,18
GAF,Date,20101230,18
GAF,Date,20110726,18
GAF,Date,20120408,18
GAF,Date,20120704,18
GAF,Date,20130210,18
GAF,Date,20130221,18
GAF,Date,20130712,18
GAF,Date,20130921,18
GAF,Date,20140118,18
GAF,Date,20160216,18
GAF,Date,20160404,18
GAF,Date,20160418,18
GAF,Date,20010911,17
GAF,Date,20030702,17
GAF,Date,20031127,17
GAF,Date,20040708,17
GAF,Date,20040818,17
GAF,Date,20051130,17
GAF,Date,20060126,17
GAF,Date,20060329,17
GAF,Date,20060522,17
GAF,Date,20060526,17
GAF,Date,20060905,17
GAF,Date,20061003,17
GAF,Date,20061230,17
GAF,Date,20070123,17
GAF,Date,20071108,17
GAF,Date,20080212,17
GAF,Date,20091016,17
GAF,Date,20091028,17
GAF,Date,20100512,17
GAF,Date,20100513,17
GAF,Date,20100907,17
GAF,Date,20101223,17
GAF,Date,20110519,17
GAF,Date,20110618,17
GAF,Date,20111027,17
GAF,Date,20120201,17
GAF,Date,20120907,17
GAF,Date,20121030,17
GAF,Date,20121210,17
GAF,Date,20130403,17
GAF,Date,20130410,17
GAF,Date,20131110,17
GAF,Date,20140303,17
GAF,Date,20140526,17
GAF,Date,20140619,17
GAF,Date,20150104,17
GAF,Date,20150208,17
GAF,Date,20151230,17
GAF,Date,20160426,17
GAF,Date,20160513,17
GAF,Date,20011018,16
GAF,Date,20020827,16
GAF,Date,20021010,16
GAF,Date,20030728,16
GAF,Date,20030811,16
GAF,Date,20040802,16
GAF,Date,20041202,16
GAF,Date,20050127,16
GAF,Date,20050302,16
GAF,Date,20050303,16
GAF,Date,20050503,16
GAF,Date,20050504,16
GAF,Date,20050518,16
GAF,Date,20050607,16
GAF,Date,20050608,16
GAF,Date,20050614,16
GAF,Date,20051128,16
GAF,Date,20051207,16
GAF,Date,20060125,16
GAF,Date,20060202,16
GAF,Date,20060411,16
GAF,Date,20060728,16
GAF,Date,20060919,16
GAF,Date,20070404,16
GAF,Date,20070405,16
GAF,Date,20070810,16
GAF,Date,20070910,16
GAF,Date,20071024,16
GAF,Date,20080304,16
GAF,Date,20080703,16
GAF,Date,20080722,16
GAF,Date,20090130,16
GAF,Date,20090610,16
GAF,Date,20090624,16
GAF,Date,20090813,16
GAF,Date,20091013,16
GAF,Date,20091217,16
GAF,Date,20100106,16
GAF,Date,20100122,16
GAF,Date,20100125,16
GAF,Date,20100709,16
GAF,Date,20100908,16
GAF,Date,20101031,16
GAF,Date,20101216,16
GAF,Date,20110705,16
GAF,Date,20120212,16
GAF,Date,20120426,16
GAF,Date,20120705,16
GAF,Date,20121029,16
GAF,Date,20130812,16
GAF,Date,20140414,16
GAF,Date,20150128,16
GAF,Date,20150907,16
GAF,Date,20160308,16
GAF,Date,20160516,16
GAF,Date,20160518,16
GAF,Date,20030121,15
GAF,Date,20031202,15
GAF,Date,20041105,15
GAF,Date,20050527,15
GAF,Date,20050720,15
GAF,Date,20051213,15
GAF,Date,20060215,15
GAF,Date,20060810,15
GAF,Date,20060920,15
GAF,Date,20061002,15
GAF,Date,20061211,15
GAF,Date,20061219,15
GAF,Date,20070330,15
GAF,Date,20070604,15
GAF,Date,20070830,15
GAF,Date,20071005,15
GAF,Date,20071127,15
GAF,Date,20080125,15
GAF,Date,20080128,15
GAF,Date,20080207,15
GAF,Date,20080211,15
GAF,Date,20080826,15
GAF,Date,20090112,15
GAF,Date,20090210,15
GAF,Date,20100615,15
GAF,Date,20101103,15
GAF,Date,20101201,15
GAF,Date,20111021,15
GAF,Date,20111127,15
GAF,Date,20120102,15
GAF,Date,20120911,15
GAF,Date,20121204,15
GAF,Date,20130131,15
GAF,Date,20130425,15
GAF,Date,20130611,15
GAF,Date,20131217,15
GAF,Date,20140609,15
GAF,Date,20150912,15
GAF,Date,20160401,15
GAF,Date,20160414,15
GAF,Date,20010810,14
GAF,Date,20020502,14
GAF,Date,20021017,14
GAF,Date,20030114,14
GAF,Date,20030408,14
GAF,Date,20030425,14
GAF,Date,20030805,14
GAF,Date,20030808,14
GAF,Date,20040219,14
GAF,Date,20040310,14
GAF,Date,20040519,14
GAF,Date,20040921,14
GAF,Date,20040927,14
GAF,Date,20040928,14
GAF,Date,20041020,14
GAF,Date,20041103,14
GAF,Date,20041118,14
GAF,Date,20050202,14
GAF,Date,20050316,14
GAF,Date,20050421,14
GAF,Date,20050426,14
GAF,Date,20050628,14
GAF,Date,20051110,14
GAF,Date,20060502,14
GAF,Date,20060605,14
GAF,Date,20060608,14
GAF,Date,20061030,14
GAF,Date,20061218,14
GAF,Date,20070222,14
GAF,Date,20070417,14
GAF,Date,20080603,14
GAF,Date,20080816,14
GAF,Date,20080922,14
GAF,Date,20080925,14
GAF,Date,20090127,14
GAF,Date,20090320,14
GAF,Date,20090331,14
GAF,Date,20090417,14
GAF,Date,20090601,14
GAF,Date,20090609,14
GAF,Date,20091129,14
GAF,Date,20091208,14
GAF,Date,20100318,14
GAF,Date,20100811,14
GAF,Date,20100913,14
GAF,Date,20110514,14
GAF,Date,20110801,14
GAF,Date,20120128,14
GAF,Date,20120208,14
GAF,Date,20120712,14
GAF,Date,20121003,14
GAF,Date,20130102,14
GAF,Date,20130122,14
GAF,Date,20130919,14
GAF,Date,20131103,14
GAF,Date,20150201,14
GAF,Date,20150329,14
GAF,Date,20150410,14
GAF,Date,20150504,14
GAF,Date,20160509,14
GAF,Date,20160521,14
GAF,Date,20160627,14
GAF,Date,20010815,13
GAF,Date,20021101,13
GAF,Date,20030328,13
GAF,Date,20030807,13
GAF,Date,20030826,13
GAF,Date,20040226,13
GAF,Date,20040422,13
GAF,Date,20040428,13
GAF,Date,20040525,13
GAF,Date,20040528,13
GAF,Date,20040719,13
GAF,Date,20040810,13
GAF,Date,20040812,13
GAF,Date,20041004,13
GAF,Date,20050630,13
GAF,Date,20050825,13
GAF,Date,20051208,13
GAF,Date,20060721,13
GAF,Date,20060803,13
GAF,Date,20060928,13
GAF,Date,20061013,13
GAF,Date,20061221,13
GAF,Date,20070103,13
GAF,Date,20070226,13
GAF,Date,20070301,13
GAF,Date,20070309,13
GAF,Date,20070312,13
GAF,Date,20070524,13
GAF,Date,20070803,13
GAF,Date,20070919,13
GAF,Date,20071130,13
GAF,Date,20071217,13
GAF,Date,20080409,13
GAF,Date,20080416,13
GAF,Date,20080614,13
GAF,Date,20081117,13
GAF,Date,20081210,13
GAF,Date,20090524,13
GAF,Date,20100223,13
GAF,Date,20101207,13
GAF,Date,20111030,13
GAF,Date,20120612,13
GAF,Date,20121206,13
GAF,Date,20130107,13
GAF,Date,20130702,13
GAF,Date,20151224,13
GAF,Date,20160316,13
GAF,Date,20020507,12
GAF,Date,20020702,12
GAF,Date,20020919,12
GAF,Date,20030827,12
GAF,Date,20031002,12
GAF,Date,20040203,12
GAF,Date,20040216,12
GAF,Date,20040420,12
GAF,Date,20040608,12
GAF,Date,20041025,12
GAF,Date,20050118,12
GAF,Date,20050131,12
GAF,Date,20050204,12
GAF,Date,20050324,12
GAF,Date,20050329,12
GAF,Date,20050930,12
GAF,Date,20051021,12
GAF,Date,20060523,12
GAF,Date,20060731,12
GAF,Date,20060817,12
GAF,Date,20060922,12
GAF,Date,20060929,12
GAF,Date,20061101,12
GAF,Date,20061227,12
GAF,Date,20070130,12
GAF,Date,20070419,12
GAF,Date,20070510,12
GAF,Date,20070601,12
GAF,Date,20070615,12
GAF,Date,20080114,12
GAF,Date,20080313,12
GAF,Date,20080423,12
GAF,Date,20080627,12
GAF,Date,20080717,12
GAF,Date,20080804,12
GAF,Date,20081010,12
GAF,Date,20090728,12
GAF,Date,20091022,12
GAF,Date,20100112,12
GAF,Date,20100909,12
GAF,Date,20100910,12
GAF,Date,20100921,12
GAF,Date,20101228,12
GAF,Date,20110206,12
GAF,Date,20110212,12
GAF,Date,20110522,12
GAF,Date,20110526,12
GAF,Date,20120412,12
GAF,Date,20121107,12
GAF,Date,20130203,12
GAF,Date,20130917,12
GAF,Date,20131018,12
GAF,Date,20131028,12
GAF,Date,20131109,12
GAF,Date,20131207,12
GAF,Date,20140405,12
GAF,Date,20140610,12
GAF,Date,20151017,12
GAF,Date,20151228,12
GAF,Date,20160130,12
GAF,Date,20160314,12
GAF,Date,20160503,12
GAF,Date,20021029,11
GAF,Date,20030801,11
GAF,Date,20031021,11
GAF,Date,20031205,11
GAF,Date,20031208,11
GAF,Date,20040309,11
GAF,Date,20040419,11
GAF,Date,20040616,11
GAF,Date,20040917,11
GAF,Date,20041101,11
GAF,Date,20041124,11
GAF,Date,20050301,11
GAF,Date,20050610,11
GAF,Date,20050719,11
GAF,Date,20051018,11
GAF,Date,20051028,11
GAF,Date,20051117,11
GAF,Date,20060321,11
GAF,Date,20060518,11
GAF,Date,20060829,11
GAF,Date,20061129,11
GAF,Date,20061208,11
GAF,Date,20070116,11
GAF,Date,20070503,11
GAF,Date,20070611,11
GAF,Date,20070718,11
GAF,Date,20071030,11
GAF,Date,20071224,11
GAF,Date,20080305,11
GAF,Date,20081001,11
GAF,Date,20081008,11
GAF,Date,20081222,11
GAF,Date,20090327,11
GAF,Date,20111023,11
GAF,Date,20120122,11
GAF,Date,20120326,11
GAF,Date,20120529,11
GAF,Date,20120619,11
GAF,Date,20120830,11
GAF,Date,20120904,11
GAF,Date,20121031,11
GAF,Date,20121108,11
GAF,Date,20130317,11
GAF,Date,20130430,11
GAF,Date,20130526,11
GAF,Date,20130527,11
GAF,Date,20130530,11
GAF,Date,20140316,11
GAF,Date,20140318,11
GAF,Date,20160512,11
GAF,Date,20010906,10
GAF,Date,20020614,10
GAF,Date,20030627,10
GAF,Date,20030717,10
GAF,Date,20030721,10
GAF,Date,20030722,10
GAF,Date,20030724,10
GAF,Date,20030908,10
GAF,Date,20031031,10
GAF,Date,20040212,10
GAF,Date,20040227,10
GAF,Date,20040427,10
GAF,Date,20040507,10
GAF,Date,20040715,10
GAF,Date,20040728,10
GAF,Date,20040729,10
GAF,Date,20040824,10
GAF,Date,20040920,10
GAF,Date,20041021,10
GAF,Date,20050505,10
GAF,Date,20050513,10
GAF,Date,20050517,10
GAF,Date,20050922,10
GAF,Date,20051215,10
GAF,Date,20060421,10
GAF,Date,20060516,10
GAF,Date,20060531,10
GAF,Date,20060727,10
GAF,Date,20070216,10
GAF,Date,20070313,10
GAF,Date,20070326,10
GAF,Date,20070416,10
GAF,Date,20070620,10
GAF,Date,20070811,10
GAF,Date,20070928,10
GAF,Date,20071029,10
GAF,Date,20071031,10
GAF,Date,20071119,10
GAF,Date,20071206,10
GAF,Date,20080229,10
GAF,Date,20080302,10
GAF,Date,20080501,10
GAF,Date,20080523,10
GAF,Date,20080708,10
GAF,Date,20080728,10
GAF,Date,20080905,10
GAF,Date,20081014,10
GAF,Date,20081201,10
GAF,Date,20081204,10
GAF,Date,20090123,10
GAF,Date,20090602,10
GAF,Date,20100511,10
GAF,Date,20100518,10
GAF,Date,20100815,10
GAF,Date,20100927,10
GAF,Date,20101019,10
GAF,Date,20101126,10
GAF,Date,20110609,10
GAF,Date,20110727,10
GAF,Date,20121010,10
GAF,Date,20121117,10
GAF,Date,20160317,10
GAF,Date,20160623,10
GAF,Date,20011011,9
GAF,Date,20020808,9
GAF,Date,20031117,9
GAF,Date,20040127,9
GAF,Date,20040414,9
GAF,Date,20040510,9
GAF,Date,20040526,9
GAF,Date,20040629,9
GAF,Date,20040726,9
GAF,Date,20040823,9
GAF,Date,20040922,9
GAF,Date,20050810,9
GAF,Date,20051024,9
GAF,Date,20051107,9
GAF,Date,20051114,9
GAF,Date,20051121,9
GAF,Date,20060127,9
GAF,Date,20060203,9
GAF,Date,20060505,9
GAF,Date,20070522,9
GAF,Date,20070525,9
GAF,Date,20070621,9
GAF,Date,20070626,9
GAF,Date,20070706,9
GAF,Date,20070720,9
GAF,Date,20070823,9
GAF,Date,20071015,9
GAF,Date,20080220,9
GAF,Date,20080401,9
GAF,Date,20080411,9
GAF,Date,20081009,9
GAF,Date,20090402,9
GAF,Date,20090506,9
GAF,Date,20091026,9
GAF,Date,20100119,9
GAF,Date,20100526,9
GAF,Date,20100831,9
GAF,Date,20110501,9
GAF,Date,20110731,9
GAF,Date,20121009,9
GAF,Date,20130908,9
GAF,Date,20140127,9
GAF,Date,20140209,9
GAF,Date,20140824,9
GAF,Date,20141227,9
GAF,Date,20150516,9
GAF,Date,20150926,9
GAF,Date,20020117,8
GAF,Date,20020806,8
GAF,Date,20021011,8
GAF,Date,20021014,8
GAF,Date,20021030,8
GAF,Date,20021114,8
GAF,Date,20030106,8
GAF,Date,20030107,8
GAF,Date,20030110,8
GAF,Date,20030409,8
GAF,Date,20030709,8
GAF,Date,20031105,8
GAF,Date,20040205,8
GAF,Date,20040302,8
GAF,Date,20040517,8
GAF,Date,20050215,8
GAF,Date,20050621,8
GAF,Date,20050811,8
GAF,Date,20050816,8
GAF,Date,20050909,8
GAF,Date,20051011,8
GAF,Date,20060504,8
GAF,Date,20060510,8
GAF,Date,20060515,8
GAF,Date,20060517,8
GAF,Date,20060612,8
GAF,Date,20060710,8
GAF,Date,20060816,8
GAF,Date,20060824,8
GAF,Date,20060830,8
GAF,Date,20060901,8
GAF,Date,20060921,8
GAF,Date,20061031,8
GAF,Date,20070109,8
GAF,Date,20070310,8
GAF,Date,20070622,8
GAF,Date,20070802,8
GAF,Date,20070917,8
GAF,Date,20070920,8
GAF,Date,20071207,8
GAF,Date,20080611,8
GAF,Date,20080710,8
GAF,Date,20080901,8
GAF,Date,20081030,8
GAF,Date,20081211,8
GAF,Date,20090113,8
GAF,Date,20090217,8
GAF,Date,20090512,8
GAF,Date,20090823,8
GAF,Date,20090913,8
GAF,Date,20090923,8
GAF,Date,20100519,8
GAF,Date,20100816,8
GAF,Date,20110409,8
GAF,Date,20110513,8
GAF,Date,20110515,8
GAF,Date,20110924,8
GAF,Date,20111015,8
GAF,Date,20111119,8
GAF,Date,20120311,8
GAF,Date,20120407,8
GAF,Date,20120812,8
GAF,Date,20121105,8
GAF,Date,20130225,8
GAF,Date,20130322,8
GAF,Date,20140426,8
GAF,Date,20140503,8
GAF,Date,20140706,8
GAF,Date,20141109,8
GAF,Date,20160328,8
GAF,Date,20010808,7
GAF,Date,20020612,7
GAF,Date,20020807,7
GAF,Date,20020812,7
GAF,Date,20021003,7
GAF,Date,20021022,7
GAF,Date,20021216,7
GAF,Date,20030116,7
GAF,Date,20030228,7
GAF,Date,20030319,7
GAF,Date,20030901,7
GAF,Date,20031023,7
GAF,Date,20040206,7
GAF,Date,20040712,7
GAF,Date,20040720,7
GAF,Date,20040723,7
GAF,Date,20040924,7
GAF,Date,20041029,7
GAF,Date,20050330,7
GAF,Date,20050506,7
GAF,Date,20050714,7
GAF,Date,20050818,7
GAF,Date,20051007,7
GAF,Date,20060217,7
GAF,Date,20060327,7
GAF,Date,20060720,7
GAF,Date,20060815,7
GAF,Date,20061027,7
GAF,Date,20070306,7
GAF,Date,20070307,7
GAF,Date,20070316,7
GAF,Date,20070319,7
GAF,Date,20070327,7
GAF,Date,20070625,7
GAF,Date,20070703,7
GAF,Date,20071019,7
GAF,Date,20071204,7
GAF,Date,20080325,7
GAF,Date,20080517,7
GAF,Date,20090319,7
GAF,Date,20090401,7
GAF,Date,20100416,7
GAF,Date,20100802,7
GAF,Date,20110205,7
GAF,Date,20111106,7
GAF,Date,20111229,7
GAF,Date,20120522,7
GAF,Date,20120628,7
GAF,Date,20120805,7
GAF,Date,20120831,7
GAF,Date,20121007,7
GAF,Date,20121201,7
GAF,Date,20130115,7
GAF,Date,20130316,7
GAF,Date,20130402,7
GAF,Date,20130429,7
GAF,Date,20130520,7
GAF,Date,20131021,7
GAF,Date,20131027,7
GAF,Date,20140309,7
GAF,Date,20140330,7
GAF,Date,20140531,7
GAF,Date,20141108,7
GAF,Date,20141229,7
GAF,Date,20150606,7
GAF,Date,20150620,7
GAF,Date,20160101,7
GAF,Date,20160403,7
GAF,Date,20160701,7
GAF,Date,20010806,6
GAF,Date,20010910,6
GAF,Date,20011009,6
GAF,Date,20020307,6
GAF,Date,20020529,6
GAF,Date,20020821,6
GAF,Date,20020828,6
GAF,Date,20021004,6
GAF,Date,20021129,6
GAF,Date,20030103,6
GAF,Date,20030324,6
GAF,Date,20030423,6
GAF,Date,20030616,6
GAF,Date,20030710,6
GAF,Date,20030723,6
GAF,Date,20040130,6
GAF,Date,20040213,6
GAF,Date,20040301,6
GAF,Date,20040316,6
GAF,Date,20040518,6
GAF,Date,20040609,6
GAF,Date,20040614,6
GAF,Date,20040825,6
GAF,Date,20040906,6
GAF,Date,20041115,6
GAF,Date,20041122,6
GAF,Date,20050128,6
GAF,Date,20050209,6
GAF,Date,20050211,6
GAF,Date,20050315,6
GAF,Date,20050318,6
GAF,Date,20050425,6
GAF,Date,20050512,6
GAF,Date,20050801,6
GAF,Date,20050901,6
GAF,Date,20050908,6
GAF,Date,20051017,6
GAF,Date,20051020,6
GAF,Date,20051031,6
GAF,Date,20051125,6
GAF,Date,20051127,6
GAF,Date,20060414,6
GAF,Date,20060427,6
GAF,Date,20060609,6
GAF,Date,20060630,6
GAF,Date,20060706,6
GAF,Date,20060802,6
GAF,Date,20070320,6
GAF,Date,20070502,6
GAF,Date,20070812,6
GAF,Date,20070921,6
GAF,Date,20071102,6
GAF,Date,20080515,6
GAF,Date,20080617,6
GAF,Date,20080702,6
GAF,Date,20080719,6
GAF,Date,20080831,6
GAF,Date,20090409,6
GAF,Date,20090526,6
GAF,Date,20090622,6
GAF,Date,20090928,6
GAF,Date,20091001,6
GAF,Date,20100406,6
GAF,Date,20100417,6
GAF,Date,20100720,6
GAF,Date,20100813,6
GAF,Date,20101016,6
GAF,Date,20110608,6
GAF,Date,20111219,6
GAF,Date,20111227,6
GAF,Date,20120202,6
GAF,Date,20120405,6
GAF,Date,20120820,6
GAF,Date,20121114,6
GAF,Date,20130127,6
GAF,Date,20130411,6
GAF,Date,20130602,6
GAF,Date,20130915,6
GAF,Date,20140123,6
GAF,Date,20140202,6
GAF,Date,20140302,6
GAF,Date,20140817,6
GAF,Date,20140920,6
GAF,Date,20150102,6
GAF,Date,20160226,6
GAF,Date,20160320,6
GAF,Date,20160429,6
GAF,Date,20010803,5
GAF,Date,20010907,5
GAF,Date,20020123,5
GAF,Date,20020627,5
GAF,Date,20020814,5
GAF,Date,20020829,5
GAF,Date,20021028,5
GAF,Date,20021031,5
GAF,Date,20021113,5
GAF,Date,20021202,5
GAF,Date,20030206,5
GAF,Date,20030225,5
GAF,Date,20030317,5
GAF,Date,20030327,5
GAF,Date,20030418,5
GAF,Date,20030617,5
GAF,Date,20030626,5
GAF,Date,20031210,5
GAF,Date,20040113,5
GAF,Date,20040330,5
GAF,Date,20040610,5
GAF,Date,20040630,5
GAF,Date,20040701,5
GAF,Date,20041007,5
GAF,Date,20041210,5
GAF,Date,20050117,5
GAF,Date,20050203,5
GAF,Date,20050208,5
GAF,Date,20050601,5
GAF,Date,20050712,5
GAF,Date,20050826,5
GAF,Date,20050914,5
GAF,Date,20060607,5
GAF,Date,20070126,5
GAF,Date,20070315,5
GAF,Date,20070424,5
GAF,Date,20070427,5
GAF,Date,20070529,5
GAF,Date,20070530,5
GAF,Date,20070716,5
GAF,Date,20070820,5
GAF,Date,20071109,5
GAF,Date,20080221,5
GAF,Date,20080317,5
GAF,Date,20080319,5
GAF,Date,20080404,5
GAF,Date,20080418,5
GAF,Date,20081002,5
GAF,Date,20081027,5
GAF,Date,20090125,5
GAF,Date,20090222,5
GAF,Date,20090407,5
GAF,Date,20090908,5
GAF,Date,20090925,5
GAF,Date,20091221,5
GAF,Date,20100131,5
GAF,Date,20100402,5
GAF,Date,20100411,5
GAF,Date,20100616,5
GAF,Date,20101027,5
GAF,Date,20101111,5
GAF,Date,20120422,5
GAF,Date,20120524,5
GAF,Date,20120722,5
GAF,Date,20120729,5
GAF,Date,20120906,5
GAF,Date,20121111,5
GAF,Date,20130209,5
GAF,Date,20130310,5
GAF,Date,20130604,5
GAF,Date,20130820,5
GAF,Date,20130923,5
GAF,Date,20140216,5
GAF,Date,20140913,5
GAF,Date,20141116,5
GAF,Date,20141123,5
GAF,Date,20150125,5
GAF,Date,20150426,5
GAF,Date,20160329,5
