source_name,mapping_strategy,evidence_filter,term_scope,comparison_scope,candidate_GO_terms,comparison_genes,label_columns,exact_matches,agreement_at_least_99_percent,agreement_at_least_95_percent,median_best_agreement,mean_best_agreement,minimum_mismatch_genes,mean_mismatch_genes
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS,greene_table6,all_4268_resolved_genes,454,4268,121,0,0,0,0.7828022492970946,0.7284926456350159,328,1158.793388429752
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_IC,greene_table6,all_4268_resolved_genes,456,4268,121,0,0,0,0.7828022492970946,0.7285062002834858,327,1158.7355371900826
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_non_NOT,greene_table9,all_4268_resolved_genes,2660,4268,121,0,0,0,0.7828022492970946,0.7254002494055318,338,1171.9917355371902
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_non_NOT,greene_table9,all_4268_resolved_genes,2646,4268,121,0,0,0,0.7828022492970946,0.725361521838475,338,1172.1570247933885
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_non_NOT,greene_table9,all_4268_resolved_genes,2659,4268,121,0,0,0,0.7828022492970946,0.7254002494055318,338,1171.9917355371902
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS,greene_table6,mapping_covered_genes_only,454,4267,121,0,0,0,0.7827513475509726,0.7284290160698964,328,1158.793388429752
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_IC,greene_table6,mapping_covered_genes_only,456,4267,121,0,0,0,0.7827513475509726,0.7284425738949888,327,1158.7355371900826
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_except_IEA_ND_NAS,greene_table6,all_4268_resolved_genes,530,4268,121,0,0,0,0.7825679475164011,0.7294201708660258,328,1154.8347107438017
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_non_NOT,ohmnet_label_terms,all_4268_resolved_genes,343,4268,121,0,0,0,0.7825679475164011,0.7250226556267282,338,1173.603305785124
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_except_IEA_ND_NAS,greene_table6,all_4268_resolved_genes,528,4268,121,0,0,0,0.7825679475164011,0.7293388429752066,329,1155.1818181818182
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_except_IEA_ND_NAS,greene_table6,all_4268_resolved_genes,530,4268,121,0,0,0,0.7825679475164011,0.7294201708660258,328,1154.8347107438017
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_non_NOT,ohmnet_label_terms,all_4268_resolved_genes,343,4268,121,0,0,0,0.7825679475164011,0.7250226556267282,338,1173.603305785124
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA,greene_table6,mapping_covered_genes_only,532,4183,121,0,0,0,0.7824527850824767,0.7296238414835333,305,1130.98347107438
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA_ND,greene_table6,mapping_covered_genes_only,532,4183,121,0,0,0,0.7824527850824767,0.7296238414835333,305,1130.98347107438
GOA human GAF v159 direct BP annotations,all_names_union,all_except_IEA_ND_NAS,greene_table6,all_4268_resolved_genes,530,4268,121,0,0,0,0.7823336457357076,0.7293310974617953,328,1155.2148760330579
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS,greene_table9,all_4268_resolved_genes,1280,4268,121,0,0,0,0.7823336457357076,0.723978947694548,336,1178.0578512396694
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS,ohmnet_label_terms,all_4268_resolved_genes,267,4268,121,0,0,0,0.7823336457357076,0.7238356556964378,338,1178.6694214876034
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_IC,greene_table9,all_4268_resolved_genes,1300,4268,121,0,0,0,0.7823336457357076,0.7240234843966632,336,1177.8677685950413
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_IC,ohmnet_label_terms,all_4268_resolved_genes,270,4268,121,0,0,0,0.7823336457357076,0.7238743832634946,338,1178.504132231405
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_NAS_IC,greene_table9,all_4268_resolved_genes,1337,4268,121,0,0,0,0.7823336457357076,0.724050593693603,336,1177.7520661157025
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,all_4268_resolved_genes,276,4268,121,0,0,0,0.7823336457357076,0.7238801923985532,338,1178.4793388429753
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_non_NOT,ohmnet_label_terms,all_4268_resolved_genes,343,4268,121,0,0,0,0.7823336457357076,0.7249955463297885,338,1173.719008264463
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,greene_table9,all_4268_resolved_genes,1273,4268,121,0,0,0,0.7823336457357076,0.7239770113161951,336,1178.0661157024792
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS,ohmnet_label_terms,all_4268_resolved_genes,266,4268,121,0,0,0,0.7823336457357076,0.7238375920747907,338,1178.6611570247933
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_IC,greene_table9,all_4268_resolved_genes,1293,4268,121,0,0,0,0.7823336457357076,0.7240215480183104,336,1177.8760330578511
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_IC,ohmnet_label_terms,all_4268_resolved_genes,269,4268,121,0,0,0,0.7823336457357076,0.7238763196418475,338,1178.495867768595
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_NAS_IC,greene_table9,all_4268_resolved_genes,1330,4268,121,0,0,0,0.7823336457357076,0.7240389754234859,336,1177.801652892562
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,all_4268_resolved_genes,275,4268,121,0,0,0,0.7823336457357076,0.7238801923985532,338,1178.4793388429753
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS,greene_table9,all_4268_resolved_genes,1280,4268,121,0,0,0,0.7823336457357076,0.723978947694548,336,1178.0578512396694
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS,ohmnet_label_terms,all_4268_resolved_genes,267,4268,121,0,0,0,0.7823336457357076,0.7238356556964378,338,1178.6694214876034
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_IC,greene_table9,all_4268_resolved_genes,1300,4268,121,0,0,0,0.7823336457357076,0.7240234843966632,336,1177.8677685950413
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_IC,ohmnet_label_terms,all_4268_resolved_genes,270,4268,121,0,0,0,0.7823336457357076,0.7238743832634946,338,1178.504132231405
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_NAS_IC,greene_table9,all_4268_resolved_genes,1337,4268,121,0,0,0,0.7823336457357076,0.724050593693603,336,1177.7520661157025
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,all_4268_resolved_genes,276,4268,121,0,0,0,0.7823336457357076,0.7238801923985532,338,1178.4793388429753
GOA human GAF v159 direct BP annotations,all_names_union,all_except_IEA_ND_NAS,greene_table6,mapping_covered_genes_only,530,4267,121,0,0,0,0.7822826341692055,0.7292676643934713,328,1155.2148760330579
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_non_NOT,greene_table6,mapping_covered_genes_only,597,4253,121,0,0,0,0.7822713378791442,0.729993218204748,318,1148.3388429752067
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_non_NOT,greene_table6,mapping_covered_genes_only,596,4251,121,0,0,0,0.7821689014349564,0.730089760114781,318,1147.388429752066
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_TAS_NAS_IC,greene_table6,all_4268_resolved_genes,463,4268,121,0,0,0,0.7820993439550141,0.7285933373093636,327,1158.3636363636363
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_TAS_NAS_IC,greene_table6,all_4268_resolved_genes,460,4268,121,0,0,0,0.7820993439550141,0.7285255640670142,328,1158.6528925619834
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_TAS_NAS_IC,greene_table6,all_4268_resolved_genes,463,4268,121,0,0,0,0.7820993439550141,0.7285933373093636,327,1158.3636363636363
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_NAS_IC,greene_table6,all_4268_resolved_genes,463,4268,121,0,0,0,0.7818650421743205,0.7285023275267801,327,1158.7520661157025
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_TAS_NAS_IC,greene_table6,mapping_covered_genes_only,463,4267,121,0,0,0,0.7818139207874385,0.7284387002306767,327,1158.7520661157025
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA,greene_table6,all_4268_resolved_genes,534,4268,121,0,0,0,0.781630740393627,0.7294124253526145,328,1154.8677685950413
GOA human GAF v159 direct BP annotations,fallback_synonym_union,exclude_IEA_ND,greene_table6,all_4268_resolved_genes,534,4268,121,0,0,0,0.781630740393627,0.7294124253526145,328,1154.8677685950413
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA,greene_table6,all_4268_resolved_genes,532,4268,121,0,0,0,0.781630740393627,0.7293252883267367,329,1155.2396694214876
GOA human GAF v159 direct BP annotations,primary_symbol_unique,exclude_IEA_ND,greene_table6,all_4268_resolved_genes,532,4268,121,0,0,0,0.781630740393627,0.7293252883267367,329,1155.2396694214876
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA,greene_table6,all_4268_resolved_genes,534,4268,121,0,0,0,0.781630740393627,0.7294124253526145,328,1154.8677685950413
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,exclude_IEA_ND,greene_table6,all_4268_resolved_genes,534,4268,121,0,0,0,0.781630740393627,0.7294124253526145,328,1154.8677685950413
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,greene_table9,mapping_covered_genes_only,1144,4183,121,0,0,0,0.7814965335883337,0.7237045657057393,312,1155.7438016528927
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,ohmnet_label_terms,mapping_covered_genes_only,239,4183,121,0,0,0,0.7814965335883337,0.7235405804288512,314,1156.4297520661157
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_only,greene_table6,mapping_covered_genes_only,410,4251,121,0,0,0,0.7814631851329099,0.7272319007097989,325,1159.5371900826447
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA,greene_table6,all_4268_resolved_genes,534,4268,121,0,0,0,0.7813964386129335,0.7293291610834424,328,1155.2231404958677
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA_ND,greene_table6,all_4268_resolved_genes,534,4268,121,0,0,0,0.7813964386129335,0.7293291610834424,328,1155.2231404958677
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA,greene_table6,mapping_covered_genes_only,534,4267,121,0,0,0,0.7813452074056715,0.7292657275613152,328,1155.2231404958677
GOA human GAF v159 direct BP annotations,all_names_union,exclude_IEA_ND,greene_table6,mapping_covered_genes_only,534,4267,121,0,0,0,0.7813452074056715,0.7292657275613152,328,1155.2231404958677
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_only,greene_table6,mapping_covered_genes_only,410,4253,121,0,0,0,0.7813308252997884,0.7271367027261262,325,1160.4876033057851
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_IBA_ISS_IC,greene_table9,mapping_covered_genes_only,1917,4183,121,0,0,0,0.781257470714798,0.7245896910556898,313,1152.0413223140497
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_IBA_ISS_IC,ohmnet_label_terms,mapping_covered_genes_only,307,4183,121,0,0,0,0.781257470714798,0.7243249437411957,314,1153.1487603305786
GOA human GAF v159 direct BP annotations,all_names_union,all_non_NOT,greene_table6,all_4268_resolved_genes,597,4268,121,0,0,0,0.7809278350515464,0.7297745281045954,327,1153.3223140495868
GOA human GAF v159 direct BP annotations,fallback_synonym_union,all_non_NOT,greene_table6,all_4268_resolved_genes,597,4268,121,0,0,0,0.7809278350515464,0.7298074465365937,329,1153.1818181818182
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_non_NOT,greene_table6,all_4268_resolved_genes,595,4268,121,0,0,0,0.7809278350515464,0.7297377369158915,330,1153.4793388429753
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,all_non_NOT,greene_table6,all_4268_resolved_genes,596,4268,121,0,0,0,0.7809278350515464,0.7298074465365937,329,1153.1818181818182
GOA human GAF v159 direct BP annotations,all_names_union,all_non_NOT,greene_table6,mapping_covered_genes_only,597,4267,121,0,0,0,0.7808764940239044,0.7297111989572096,327,1153.3223140495868
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_IBA_ISS_IC,greene_table6,mapping_covered_genes_only,513,4251,121,0,0,0,0.7807574688308634,0.7282992237120678,324,1155
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,greene_table9,all_4268_resolved_genes,1151,4268,121,0,0,0,0.7806935332708529,0.7237194729952675,327,1179.1652892561983
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,ohmnet_label_terms,all_4268_resolved_genes,240,4268,121,0,0,0,0.7806935332708529,0.7235761809971574,327,1179.7768595041323
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_IBA_ISS_IC,greene_table9,all_4268_resolved_genes,1926,4268,121,0,0,0,0.7806935332708529,0.7245811613622809,327,1175.4876033057851
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_IBA_ISS_IC,ohmnet_label_terms,all_4268_resolved_genes,308,4268,121,0,0,0,0.7806935332708529,0.7243700961218215,327,1176.388429752066
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_only,greene_table9,all_4268_resolved_genes,1151,4268,121,0,0,0,0.7806935332708529,0.7235510080785705,336,1179.8842975206612
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_only,ohmnet_label_terms,all_4268_resolved_genes,240,4268,121,0,0,0,0.7806935332708529,0.7233844795402263,338,1180.595041322314
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_IBA_ISS_IC,greene_table9,all_4268_resolved_genes,1926,4268,121,0,0,0,0.7806935332708529,0.7244088236888783,337,1176.2231404958677
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_IBA_ISS_IC,ohmnet_label_terms,all_4268_resolved_genes,308,4268,121,0,0,0,0.7806935332708529,0.7241512853679506,338,1177.3223140495868
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,greene_table9,all_4268_resolved_genes,1144,4268,121,0,0,0,0.7806935332708529,0.7235238987816307,336,1180
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,ohmnet_label_terms,all_4268_resolved_genes,239,4268,121,0,0,0,0.7806935332708529,0.723363179378345,338,1180.685950413223
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_IBA_ISS_IC,greene_table9,all_4268_resolved_genes,1917,4268,121,0,0,0,0.7806935332708529,0.7243913962837026,337,1176.297520661157
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_IBA_ISS_IC,ohmnet_label_terms,all_4268_resolved_genes,307,4268,121,0,0,0,0.7806935332708529,0.7241319215844222,338,1177.404958677686
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_only,greene_table9,all_4268_resolved_genes,1151,4268,121,0,0,0,0.7806935332708529,0.7235510080785705,336,1179.8842975206612
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_only,ohmnet_label_terms,all_4268_resolved_genes,240,4268,121,0,0,0,0.7806935332708529,0.7233844795402263,338,1180.595041322314
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_IBA_ISS_IC,greene_table9,all_4268_resolved_genes,1925,4268,121,0,0,0,0.7806935332708529,0.7244088236888783,337,1176.2231404958677
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_IBA_ISS_IC,ohmnet_label_terms,all_4268_resolved_genes,308,4268,121,0,0,0,0.7806935332708529,0.7241512853679506,338,1177.3223140495868
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,greene_table9,mapping_covered_genes_only,1151,4267,121,0,0,0,0.7806421373330208,0.7236547248052031,327,1179.1652892561983
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,ohmnet_label_terms,mapping_covered_genes_only,240,4267,121,0,0,0,0.7806421373330208,0.7235113992256546,327,1179.7768595041323
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_IBA_ISS_IC,greene_table9,mapping_covered_genes_only,1926,4267,121,0,0,0,0.7806421373330208,0.7245166151146508,327,1175.4876033057851
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_IBA_ISS_IC,ohmnet_label_terms,mapping_covered_genes_only,308,4267,121,0,0,0,0.7806421373330208,0.72430550040964,327,1176.388429752066
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_IBA_ISS_IC,greene_table6,mapping_covered_genes_only,513,4253,121,0,0,0,0.7806254408652715,0.7282035238130401,324,1155.9504132231405
GOA human GAF v159 direct BP annotations,primary_symbol_unique,all_non_NOT,greene_table6,mapping_covered_genes_only,595,4183,121,0,0,0,0.7805402820941908,0.7300446711700053,306,1129.2231404958677
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_IBA_ISS_IC,greene_table6,mapping_covered_genes_only,511,4183,121,0,0,0,0.7800621563471193,0.728193415694774,312,1136.9669421487604
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,greene_table6,mapping_covered_genes_only,408,4183,121,0,0,0,0.7798230934735836,0.727118620626977,312,1141.4628099173553
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_IBA_ISS_IC,greene_table6,all_4268_resolved_genes,513,4268,121,0,0,0,0.7792877225866917,0.7280317875870402,335,1160.7603305785124
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_plus_IBA_ISS_IC,greene_table6,all_4268_resolved_genes,513,4268,121,0,0,0,0.7792877225866917,0.7280240420736288,335,1160.793388429752
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_plus_IBA_ISS_IC,greene_table6,all_4268_resolved_genes,511,4268,121,0,0,0,0.7792877225866917,0.7279233503992812,336,1161.2231404958677
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_plus_IBA_ISS_IC,greene_table6,all_4268_resolved_genes,513,4268,121,0,0,0,0.7792877225866917,0.7280240420736288,335,1160.793388429752
GOA human GAF v159 direct BP annotations,all_names_union,experimental_plus_IBA_ISS_IC,greene_table6,mapping_covered_genes_only,513,4267,121,0,0,0,0.7792359971877197,0.7279680500167536,335,1160.7603305785124
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,greene_table6,all_4268_resolved_genes,410,4268,121,0,0,0,0.7790534208059982,0.7269706522496844,336,1165.2892561983472
GOA human GAF v159 direct BP annotations,fallback_synonym_union,experimental_only,greene_table6,all_4268_resolved_genes,410,4268,121,0,0,0,0.7790534208059982,0.7269609703579202,336,1165.3305785123966
GOA human GAF v159 direct BP annotations,primary_symbol_unique,experimental_only,greene_table6,all_4268_resolved_genes,408,4268,121,0,0,0,0.7790534208059982,0.7268699605753367,336,1165.719008264463
GOA human GAF v159 direct BP annotations,primary_then_synonym_unique,experimental_only,greene_table6,all_4268_resolved_genes,410,4268,121,0,0,0,0.7790534208059982,0.7269609703579202,336,1165.3305785123966
GOA human GAF v159 direct BP annotations,all_names_union,experimental_only,greene_table6,mapping_covered_genes_only,410,4267,121,0,0,0,0.7790016404968362,0.7269066659952315,336,1165.2892561983472
