heldout_tissues,heldout_indices,K,available,max_standardized_squared_distance,optimized_mean_wup,matched_random_mean_mean_wup,difference_mean_wup,optimized_row_overlap,matched_random_mean_row_overlap,difference_row_overlap,optimized_unique_overlap,matched_random_mean_unique_overlap,difference_unique_overlap,optimized_lookup_micro_f1,matched_random_mean_lookup_micro_f1,difference_lookup_micro_f1,optimized_training_node_total,matched_random_mean_training_node_total,difference_training_node_total,optimized_training_edge_total,matched_random_mean_training_edge_total,difference_training_edge_total
fetus|forebrain|heart|lung,47|48|54|70,25,943,0.016333618314418197,0.206614912865,0.24020785093307495,-0.03359293806807495,0.949860724234,0.9571762681007385,-0.007315543866738494,0.891716437289,0.9068605899810791,-0.015144152692079138,0.980729555732,0.9835144281387329,-0.0027848724067328634,40962.0,40969.92,-7.919999999998254,553318.0,553443.2,-125.19999999995343
fetus|forebrain|heart|lung,47|48|54|70,50,943,0.03747638846116198,0.206614912865,0.24176132678985596,-0.03514641392485596,0.949860724234,0.9590402245521545,-0.00917950031815451,0.891716437289,0.910386860370636,-0.018670423081636023,0.980729555732,0.9844607710838318,-0.0037312153518317404,40962.0,40971.9,-9.900000000001455,553318.0,553355.74,-37.73999999999069
fetus|forebrain|heart|lung,47|48|54|70,100,943,0.07441111381664306,0.206614912865,0.24221278727054596,-0.03559787440554596,0.949860724234,0.958823025226593,-0.008962300992592986,0.891716437289,0.9096831679344177,-0.01796673064541776,0.980729555732,0.9843236804008484,-0.003594124668848342,40962.0,40983.89,-21.889999999999418,553318.0,553445.77,-127.77000000001863
fetus|forebrain|heart|lung,47|48|54|70,200,943,0.20254340967575926,0.206614912865,0.2419603168964386,-0.0353454040314386,0.949860724234,0.9587056040763855,-0.008844879842385467,0.891716437289,0.9094468951225281,-0.017730457833528113,0.980729555732,0.984331488609314,-0.003601932877313918,40962.0,40993.555,-31.55500000000029,553318.0,553898.25,-580.25
fetus|forebrain|heart|lymph_node,47|48|54|71,25,960,0.0200683518338738,0.207549256299,0.2372007519006729,-0.029651495601672906,0.955254410637,0.9653012752532959,-0.010046864616295892,0.89579476329,0.9162443280220032,-0.02044956473200321,0.982832856267,0.9871554374694824,-0.004322581202482412,40996.0,41001.44,-5.440000000002328,552630.0,552810.32,-180.31999999994878
fetus|forebrain|heart|lymph_node,47|48|54|71,50,960,0.043802344275671055,0.207549256299,0.2403247207403183,-0.03277546444131829,0.955254410637,0.9645819067955017,-0.009327496158501702,0.89579476329,0.9153346419334412,-0.0195398786434412,0.982832856267,0.9868856072425842,-0.004052750975584218,40996.0,41003.88,-7.879999999997381,552630.0,552686.42,-56.42000000004191
fetus|forebrain|heart|lymph_node,47|48|54|71,100,960,0.11704271495923041,0.207549256299,0.24067802727222443,-0.03312877097322442,0.955254410637,0.9658262729644775,-0.010571862327477533,0.89579476329,0.9173023700714111,-0.02150760678141117,0.982832856267,0.9873501658439636,-0.004517309576963613,40996.0,41017.52,-21.5199999999968,552630.0,552847.38,-217.38000000000466
fetus|forebrain|heart|lymph_node,47|48|54|71,200,960,0.3441757802722364,0.207549256299,0.24125701189041138,-0.03370775559141137,0.955254410637,0.9664548635482788,-0.011200452911278802,0.89579476329,0.9185335040092468,-0.022738740719246864,0.982832856267,0.9876400828361511,-0.004807226569151113,40996.0,41045.68,-49.68000000000029,552630.0,553396.455,-766.4549999999581
fetus|forebrain|heart|pancreas,47|48|54|96,25,978,0.013915602409692408,0.19745032745,0.22763285040855408,-0.030182522958554087,0.949168952719,0.9597707986831665,-0.010601845964166468,0.891955835962,0.9112933278083801,-0.019337491846380117,0.980545672691,0.985171914100647,-0.004626241409646958,41076.0,41089.88,-13.87999999999738,555771.0,555820.8,-49.800000000046566
fetus|forebrain|heart|pancreas,47|48|54|96,50,978,0.030139279353237406,0.19745032745,0.22897827625274658,-0.03152794880274659,0.949168952719,0.9605696797370911,-0.011400727018091028,0.891955835962,0.9129704833030701,-0.02101464734107006,0.980545672691,0.9854559302330017,-0.004910257542001695,41076.0,41088.3,-12.30000000000291,555771.0,555935.2,-164.19999999995343
fetus|forebrain|heart|pancreas,47|48|54|96,100,978,0.056062559093733644,0.19745032745,0.22822032868862152,-0.03077000123862153,0.949168952719,0.9610746502876282,-0.011905697568628137,0.891955835962,0.9136801958084106,-0.021724359846410635,0.980545672691,0.9855877161026001,-0.005042043411600083,41076.0,41090.71,-14.709999999999127,555771.0,556086.48,-315.4799999999814
fetus|forebrain|heart|pancreas,47|48|54|96,200,978,0.15390826720926307,0.19745032745,0.22805705666542053,-0.03060672921542054,0.949168952719,0.9614922404289246,-0.012323287709924524,0.891955835962,0.914263904094696,-0.022308068132696035,0.980545672691,0.9857563972473145,-0.005210724556314439,41076.0,41082.175,-6.17500000000291,555771.0,556213.9,-442.9000000000233
fetus|forebrain|heart|prostate_gland,47|48|54|103,25,895,0.034304792303076447,0.209961149961,0.23046521842479706,-0.02050406846379707,0.96057436919,0.9655047059059143,-0.004930336715914252,0.903601694915,0.9150530099868774,-0.011451315071877466,0.985444518461,0.9870645999908447,-0.001620081529844719,40889.0,40903.04,-14.040000000000873,553261.0,553401.16,-140.1600000000326
fetus|forebrain|heart|prostate_gland,47|48|54|103,50,895,0.07502806055362171,0.209961149961,0.2310263067483902,-0.02106515678739021,0.96057436919,0.9638081192970276,-0.003233750107027533,0.903601694915,0.912372887134552,-0.008771192219552026,0.985444518461,0.9864857196807861,-0.0010412012197861253,40889.0,40903.96,-14.959999999999127,553261.0,553202.34,58.660000000032596
fetus|forebrain|heart|prostate_gland,47|48|54|103,100,895,0.19736210037861995,0.209961149961,0.23142078518867493,-0.02145963522767494,0.96057436919,0.9642587304115295,-0.0036843612215294863,0.903601694915,0.913275957107544,-0.00967426219254397,0.985444518461,0.9866117238998413,-0.0011672054388413011,40889.0,40939.16,-50.16000000000349,553261.0,553269.4,-8.400000000023283
fetus|forebrain|heart|prostate_gland,47|48|54|103,200,895,0.5740906754178677,0.209961149961,0.2318176031112671,-0.021856453150267102,0.96057436919,0.9642454385757446,-0.003671069385744574,0.903601694915,0.913400411605835,-0.009798716690834985,0.985444518461,0.9866296648979187,-0.0011851464369186937,40889.0,40988.8,-99.80000000000291,553261.0,553945.22,-684.2199999999721
fetus|forebrain|heart|skeletal_muscle,47|48|54|109,25,900,0.0170644673159284,0.206614912865,0.2395094484090805,-0.032894535544080505,0.950598193212,0.9570114016532898,-0.006413208441289786,0.895844432605,0.908652126789093,-0.012807694184093,0.980946275641,0.9835807681083679,-0.0026344924673679104,40962.0,40957.32,4.680000000000291,553318.0,553495.64,-177.64000000001397
fetus|forebrain|heart|skeletal_muscle,47|48|54|109,50,900,0.03775700695784461,0.206614912865,0.23894566297531128,-0.03233075011031128,0.950598193212,0.9574640393257141,-0.0068658461137141025,0.895844432605,0.9090729355812073,-0.013228502976207257,0.980946275641,0.9836809039115906,-0.0027346282705905667,40962.0,40949.34,12.660000000003492,553318.0,553617.54,-299.54000000003725
fetus|forebrain|heart|skeletal_muscle,47|48|54|109,100,900,0.09376964401704241,0.206614912865,0.23926889896392822,-0.03265398609892822,0.950598193212,0.9577342867851257,-0.0071360935731257236,0.895844432605,0.9090889096260071,-0.013244477021007062,0.980946275641,0.9838513731956482,-0.002905097554648184,40962.0,40960.14,1.860000000000582,553318.0,553879.77,-561.7700000000186
